Kingdom	Pyhlum	Class	Order	Family	Genus	Species	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	0	0.00000	0	0.00000	154	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	23	0.00001	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	23	0.00001	0	0.00000	304	0.00009	903	0.00018	0	0.00000	0	0.00000	439	0.00008
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella waltersii	93	0.00002	0	0.00000	160	0.00005	0	0.00000	672	0.00010	0	0.00000	133	0.00003
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	159	0.00003
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga crassostreae	88	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Rhodococcus	0	0.00000	0	0.00000	0	0.00000	1334	0.00027	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae incertae sedis	ant, tsetse, mealybug, aphid, etc. endosymbionts	0	0.00000	0	0.00000	437	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	0	0.00000	0	0.00000	250	0.00007	0	0.00000	0	0.00000	30	0.00018	135	0.00003
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	0	0.00000	0	0.00000	65	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiales incertae sedis	Monoglobus	772	0.00019	283	0.00003	752	0.00022	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Salinibacterium	721	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae incertae sedis	ant, tsetse, mealybug, aphid, etc. endosymbionts	176	0.00004	0	0.00000	80	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Lautropia mirabilis	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	931	0.00018
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella schoenbuchensis	0	0.00000	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	987	0.00019
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	823	0.00020	1304	0.00013	1644	0.00047	248	0.00005	1101	0.00016	1461	0.00892	397	0.00008
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	233	0.00006	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	120	0.00002
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	unclassified Novosphingobium	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Neobacillus	163	0.00004	26	0.00000	558	0.00016	542	0.00011	0	0.00000	0	0.00000	574	0.00011
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	0	0.00000	0	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	12	0.00000
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Mycoavidus	Mycoavidus cysteinexigens	30	0.00001	0	0.00000	216	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	49	0.00001	0	0.00000	226	0.00006	0	0.00000	0	0.00000	0	0.00000	212	0.00004
Bacteria	PVC group	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Ereboglobus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	74	0.00001
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	155	0.00004	0	0.00000	390	0.00011	0	0.00000	0	0.00000	0	0.00000	208	0.00004
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas luteoviolacea	46	0.00001	0	0.00000	362	0.00010	0	0.00000	0	0.00000	18	0.00011	28	0.00001
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	0	0.00000	0	0.00000	47	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia symbiotica	22	0.00001	0	0.00000	44	0.00001	90	0.00002	0	0.00000	0	0.00000	248	0.00005
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	17	0.00000	0	0.00000	125	0.00004	99	0.00002	15	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	65	0.00001
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella kosoyi	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00001
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	Frateuria aurantia	0	0.00000	0	0.00000	154	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	unclassified Alteromonas	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1849	0.00028	0	0.00000	10	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillales incertae sedis	Bacillales Family XI. Incertae Sedis	682	0.00017	0	0.00000	71	0.00002	0	0.00000	756	0.00011	0	0.00000	20	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0	0.00000	0	0.00000	86	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	0	0.00000	0	0.00000	382	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Rhodococcus	181	0.00004	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	0	0.00000	485	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	2589	0.00063	0	0.00000	1982	0.00057	9143	0.00183	984	0.00015	0	0.00000	333	0.00006
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	0	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Dermatophilaceae	Mobilicoccus	0	0.00000	14	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	167	0.00004	0	0.00000	31	0.00001	2424	0.00049	0	0.00000	0	0.00000	20	0.00000
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi	0	0.00000	0	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	386	0.00009	10	0.00000	731	0.00021	0	0.00000	134	0.00002	0	0.00000	17533	0.00334
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	unclassified Devosia	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	17	0.00000	0	0.00000	499	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella livingstonensis	12	0.00000	425	0.00004	24	0.00001	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Ornithinimicrobiaceae	Serinicoccus	116	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	unclassified Achromobacter	0	0.00000	0	0.00000	0	0.00000	0	0.00000	429	0.00006	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta africana	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1880	0.00028	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	Alicycliphilus denitrificans	0	0.00000	58	0.00001	52	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	15	0.00009	0	0.00000
Bacteria	Terrabacteria group	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	54	0.00001	0	0.00000	80	0.00002	0	0.00000	3804	0.00057	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Biomaibacter	162	0.00004	41948	0.00431	505	0.00015	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Baculoviridae	Alphabaculovirus	Agrotis ipsilon multiple nucleopolyhedrovirus	N/A	N/A	N/A	N/A	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Bacteria	Terrabacteria group	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonosporobacteraceae	Ktedonosporobacter	0	0.00000	0	0.00000	63	0.00002	0	0.00000	72	0.00001	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	3884	0.00094	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Nonomuraea	118	0.00003	13	0.00000	53	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	unclassified Marinobacter	88	0.00002	0	0.00000	137	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	146	0.00004	0	0.00000	231	0.00007	0	0.00000	0	0.00000	0	0.00000	46	0.00001
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter group	Candidatus Carsonella	0	0.00000	0	0.00000	256	0.00007	0	0.00000	49	0.00001	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	0	0.00000	0	0.00000	0	0.00000	0	0.00000	70	0.00001	0	0.00000	38	0.00001
Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella	Persephonella marina	273	0.00007	0	0.00000	92	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria goodwinii	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	22	0.00013	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica	0	0.00000	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	16	0.00000	0	0.00000	880	0.00025	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria	Myxococcales	Cystobacterineae	Archangiaceae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis	215	0.00005	0	0.00000	113	0.00003	0	0.00000	116	0.00002	70	0.00043	15404	0.00293
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	12	0.00000	0	0.00000	222	0.00006	0	0.00000	0	0.00000	159	0.00097	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas acidaminiphila	66	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified Mesorhizobium	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1095	0.00016	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	12176	0.00295	1486	0.00015	27992	0.00805	15816	0.00317	39646	0.00592	2198	0.01343	33280	0.00634
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	0	0.00000	358	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Cyanobacteria/Melainabacteria group	Cyanobacteria	Nostocales	Aphanizomenonaceae	Raphidiopsis	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	0	0.00000	0	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	Frischella perrara	72	0.00002	0	0.00000	194	0.00006	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	unclassified Thalassotalea	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter group	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	83	0.00002	0	0.00000	91	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phytofirmans	0	0.00000	0	0.00000	302	0.00009	21	0.00000	34962	0.00522	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	664	0.00016	0	0.00000	615	0.00018	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	unclassified Citrobacter	0	0.00000	0	0.00000	70	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella ancashensis	0	0.00000	0	0.00000	87	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	75	0.00002	0	0.00000	271	0.00008	432	0.00009	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Mycetocola	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes	114	0.00003	0	0.00000	124	0.00004	125	0.00003	0	0.00000	0	0.00000	104	0.00002
Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	180	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	unclassified Rickettsiales	Rickettsiales endosymbiont of Stachyamoeba lipophora	N/A	0	0.00000	68	0.00001	155	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	PVC group	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoglobus	10	0.00000	0	0.00000	410	0.00012	0	0.00000	3587	0.00054	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella israelensis	370	0.00009	0	0.00000	90	0.00003	0	0.00000	129	0.00002	0	0.00000	923	0.00018
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	unclassified Microbulbifer	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Rhodococcus	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas issachenkonii	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Micrococcales	Micrococcales incertae sedis	Luteimicrobium	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	unclassified Dyella	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella cuniculi	0	0.00000	0	0.00000	42	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	100	0.00002	0	0.00000	339	0.00010	0	0.00000	0	0.00000	65	0.00040	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas prydzensis	23	0.00001	0	0.00000	158	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	26	0.00001	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0.00000	0	0.00000	141	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	153	0.00004	0	0.00000	845	0.00024	320	0.00006	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Methylomusa	291	0.00007	0	0.00000	1971	0.00057	0	0.00000	5711	0.00085	0	0.00000	10543	0.00201
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella elizabethae	0	0.00000	0	0.00000	399	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	293	0.00007	23	0.00000	137	0.00004	0	0.00000	13	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulales	Maricaulaceae	Glycocaulis	Glycocaulis alkaliphilus	0	0.00000	75	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	unclassified Afipia	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	1203	0.00029	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	37	0.00001	0	0.00000	314	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	0	0.00000	0	0.00000	0	0.00000	60	0.00001	0	0.00000	0	0.00000	0	0.00000
Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	167	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae incertae sedis	ant, tsetse, mealybug, aphid, etc. endosymbionts	0	0.00000	0	0.00000	143	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Steroidobacter denitrificans	0	0.00000	0	0.00000	0	0.00000	457	0.00009	20	0.00000	0	0.00000	128	0.00002
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	71	0.00002	0	0.00000	0	0.00000	127389	0.02554	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	26	0.00001	0	0.00000	10	0.00000	414	0.00008	0	0.00000	0	0.00000	0	0.00000
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unclassified Leptotrichia	701	0.00017	0	0.00000	3585	0.00103	0	0.00000	377	0.00006	0	0.00000	4003	0.00076
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	8505	0.00206	1467	0.00015	5234	0.00151	0	0.00000	0	0.00000	0	0.00000	10309	0.00196
