lineage	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae	66	0.00002	0	0.00000	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia lutea	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter equi	32	0.00001	11	0.00000	59	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Bernardetiaceae;g__Bernardetia;s__Bernardetia litoralis	104	0.00003	0	0.00000	236	0.00007	41	0.00001	19	0.00000	0	0.00000	167	0.00003
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter sp. HDW9B	10	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Caldicellulosiruptor;s__Caldicellulosiruptor lactoaceticus	0	0.00000	0	0.00000	0	0.00000	52	0.00001	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium parmense	0	0.00000	0	0.00000	0	0.00000	589	0.00012	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas sp. Xi13	1644	0.00040	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Bordetella;s__Bordetella pseudohinzii	0	0.00000	0	0.00000	595	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus beijingensis	140	0.00003	0	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans	2402	0.00058	213	0.00002	6067	0.00174	0	0.00000	12	0.00000	0	0.00000	206	0.00004
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma canadense	24	0.00001	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus mundtii	32	0.00001	749	0.00008	141	0.00004	0	0.00000	90	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. 3211	26709	0.00647	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermanaerovibrio;s__Thermanaerovibrio velox	0	0.00000	0	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__unclassified Enterobacteriaceae genus;s__Enterobacteriaceae endosymbiont of Donacia piscatrix	46	0.00001	0	0.00000	34	0.00001	227	0.00005	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Pyruvatibacter;s__Pyruvatibacter mobilis	31	0.00001	0	0.00000	96	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Labrenzia;s__Labrenzia alexandrii	33	0.00001	0	0.00000	92	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma pneumoniae	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum	70	0.00002	15	0.00000	0	0.00000	0	0.00000	0	0.00000	94	0.00057	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas oryzae	36	0.00001	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	111	0.00002
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium boenickei	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira tipperaryensis	18	0.00000	35	0.00000	73	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Borreliaceae;g__Borrelia;s__Borrelia parkeri	0	0.00000	0	0.00000	0	0.00000	0	0.00000	91	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Abyssicoccus;s__Abyssicoccus albus	135	0.00003	104	0.00001	584	0.00017	0	0.00000	100	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cellulosilyticus	130	0.00003	41	0.00000	684	0.00020	97	0.00002	10	0.00000	0	0.00000	53	0.00001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas sp. NLF-7-7	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Viruses;p__Negarnaviricota;c__Ellioviricetes;o__Bunyavirales;f__Hantaviridae;g__Orthohantavirus;s__Puumala orthohantavirus	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter lari	847	0.00021	0	0.00000	1006	0.00029	124	0.00002	15806	0.00236	112	0.00068	895	0.00017
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium maltaromaticum	110	0.00003	7488	0.00077	876	0.00025	57	0.00001	129	0.00002	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus	584	0.00014	0	0.00000	2252	0.00065	23	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Intestinibaculum;s__Intestinibaculum porci	538	0.00013	0	0.00000	551	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Entomomonas;s__Entomomonas moraniae	120	0.00003	0	0.00000	61	0.00002	0	0.00000	12668	0.00189	0	0.00000	10	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unclassified Gammaproteobacteria order;f__unclassified Gammaproteobacteria family;g__Candidatus Ruthia;s__Candidatus Ruthia magnifica	101	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Ehrlichia;s__Ehrlichia sp. HF	74	0.00002	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Synechococcales;f__Leptolyngbyaceae;g__Leptolyngbya;s__Leptolyngbya sp. NIES-3755	0	0.00000	48	0.00000	0	0.00000	0	0.00000	39	0.00001	0	0.00000	16	0.00000
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ruminicola	10	0.00000	0	0.00000	25	0.00001	0	0.00000	10	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas pelagimontana	16	0.00000	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloranaerobacter;s__Caloranaerobacter azorensis	1553	0.00038	28	0.00000	2170	0.00062	151	0.00003	34	0.00001	93	0.00057	30442	0.00580
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus sp. AQ5-07	197	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__Cytophaga hutchinsonii	43	0.00001	0	0.00000	214	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. zg-320	30	0.00001	86	0.00001	11	0.00000	687	0.00014	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	106	0.00003	64	0.00001	1137	0.00033	37	0.00001	2429	0.00036	0	0.00000	2271	0.00043
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. ICC1	0	0.00000	0	0.00000	60	0.00002	452	0.00009	1004	0.00015	146	0.00089	30	0.00001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola;s__Paraglaciecola sp. L3A3	46	0.00001	0	0.00000	148	0.00004	0	0.00000	0	0.00000	0	0.00000	71	0.00001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella chilikensis	0	0.00000	63	0.00001	0	0.00000	22	0.00000	0	0.00000	0	0.00000	220	0.00004
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mariniflexile;s__Mariniflexile sp. TRM1-10	0	0.00000	0	0.00000	80	0.00002	101	0.00002	0	0.00000	0	0.00000	20	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens dokdonensis	77	0.00002	0	0.00000	197	0.00006	0	0.00000	0	0.00000	0	0.00000	26	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium;s__Bradyrhizobium erythrophlei	0	0.00000	65	0.00001	40	0.00001	0	0.00000	26	0.00000	0	0.00000	0	0.00000
k__Viruses;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__unclassified Mimiviridae genus;s__Moumouvirus	0	0.00000	0	0.00000	12	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Microbulbiferaceae;g__Microbulbifer;s__Microbulbifer sp. YPW1	0	0.00000	0	0.00000	373	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Thermoanaerobacterium;s__Thermoanaerobacterium sp. RBIITD	1971	0.00048	94	0.00001	3720	0.00107	96	0.00002	41	0.00001	0	0.00000	1764	0.00034
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__Neisseria sicca	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00020	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta	49	0.00001	85	0.00001	745	0.00021	0	0.00000	14	0.00000	0	0.00000	62	0.00001
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus piscifermentans	29	0.00001	0	0.00000	189	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio harveyi	227	0.00005	0	0.00000	349	0.00010	0	0.00000	32	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Photorhabdus;s__Photorhabdus laumondii	76	0.00002	20	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter urativorans	60	0.00001	0	0.00000	135	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp. (Nauphoeta cinerea)	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp. N3-2A	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter cuniculorum	48	0.00001	20	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus ruber	0	0.00000	0	0.00000	143	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces lunaelactis	0	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae	0	0.00000	0	0.00000	53	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. KH172YL63	0	0.00000	0	0.00000	186	0.00005	0	0.00000	40	0.00001	0	0.00000	162	0.00003
k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Caudovirales;f__Siphoviridae;g__Pahexavirus;s__Propionibacterium virus PHL152M00	542	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__Acidovorax carolinensis	0	0.00000	0	0.00000	19	0.00001	20	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium sp. NBH87	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena	45	0.00001	0	0.00000	22	0.00001	0	0.00000	41	0.00001	0	0.00000	18	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Schleiferiaceae;g__Owenweeksia;s__Owenweeksia hongkongensis	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira sp. KM1	0	0.00000	0	0.00000	86	0.00002	0	0.00000	43	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	407	0.00010	0	0.00000	781	0.00022	164	0.00003	26	0.00000	0	0.00000	1428	0.00027
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Rouxiella;s__Rouxiella badensis	0	0.00000	0	0.00000	76	0.00002	0	0.00000	38	0.00001	0	0.00000	0	0.00000
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Nostocales;f__Nostocaceae;g__Cylindrospermum;s__Cylindrospermum stagnale	146	0.00004	0	0.00000	512	0.00015	0	0.00000	0	0.00000	20	0.00012	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Cellvibrio;s__Cellvibrio sp. PSBB023	0	0.00000	14	0.00000	874	0.00025	0	0.00000	0	0.00000	0	0.00000	41	0.00001
k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Caudovirales;f__Siphoviridae;g__Pahexavirus;s__Propionibacterium virus Procrass1	324	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus haynesii	13	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter;s__Arcobacter defluvii	424	0.00010	0	0.00000	3173	0.00091	0	0.00000	0	0.00000	0	0.00000	65	0.00001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas;s__Collimonas fungivorans	11	0.00000	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae;g__Bartonella;s__Bartonella vinsonii	0	0.00000	0	0.00000	0	0.00000	0	0.00000	130	0.00002	0	0.00000	0	0.00000
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__Streptobacillus moniliformis	99	0.00002	0	0.00000	209	0.00006	815	0.00016	10	0.00000	0	0.00000	23	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Saliniradius;s__Saliniradius amylolyticus	0	0.00000	0	0.00000	35	0.00001	0	0.00000	0	0.00000	0	0.00000	67	0.00001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp. SAORIC-580	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1849	0.00035
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus sp. SO9	14	0.00000	0	0.00000	108	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus;s__Companilactobacillus alimentarius	0	0.00000	0	0.00000	265	0.00008	0	0.00000	142	0.00002	0	0.00000	0	0.00000
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Candidatus Nitrospira inopinata	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
k__Bacteria;p__Cyanobacteria;c__unclassified Cyanobacteria class;o__Chroococcales;f__Aphanothecaceae;g__Gloeothece;s__Gloeothece citriformis	45	0.00001	0	0.00000	97	0.00003	0	0.00000	109	0.00002	47	0.00029	18	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium vitaeruminis	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	575	0.00011
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. LPH1	0	0.00000	0	0.00000	15	0.00000	0	0.00000	2765	0.00041	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus saerimneri	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	191	0.00004
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus acidocaldarius	75	0.00002	0	0.00000	69	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Caldicellulosiruptor;s__Caldicellulosiruptor obsidiansis	61	0.00001	0	0.00000	1612	0.00046	29	0.00001	0	0.00000	166	0.00101	70	0.00001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium septicum	1562	0.00038	182	0.00002	7631	0.00219	625	0.00013	7413	0.00111	225	0.00137	2448	0.00047
k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Caudovirales;f__Myoviridae;g__unclassified Myoviridae genus;s__Proteus phage vB_PmiM_Pm5461	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Frondihabitans;s__Frondihabitans sp. PAMC 28766	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
k__Viruses;p__Cressdnaviricota;c__Repensiviricetes;o__Geplafuvirales;f__Geminiviridae;g__Begomovirus;s__Soybean chlorotic blotch virus	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale	25	0.00001	0	0.00000	128	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. NML98-0116	41	0.00001	0	0.00000	0	0.00000	91	0.00002	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter segnis	17	0.00000	0	0.00000	24	0.00001	13	0.00000	0	0.00000	0	0.00000	479	0.00009
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia plymuthica	37	0.00001	10625	0.00109	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae	22	0.00001	11	0.00000	109	0.00003	39	0.00001	80	0.00001	0	0.00000	90	0.00002
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gramella;s__Gramella salexigens	101	0.00002	42	0.00000	485	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halotalea;s__Halotalea alkalilenta	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio aphrogenes	6130	0.00148	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium carnipullorum	649	0.00016	0	0.00000	1983	0.00057	0	0.00000	0	0.00000	0	0.00000	38	0.00001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum;s__Herbaspirillum frisingense	0	0.00000	109	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter;s__Mesoflavibacter profundi	0	0.00000	0	0.00000	171	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalihalobacillus;s__Alkalihalobacillus clausii	393493	0.09526	0	0.00000	165	0.00005	341	0.00007	0	0.00000	0	0.00000	22	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Kytococcaceae;g__Kytococcus;s__Kytococcus sedentarius	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces ambofaciens	2152	0.00052	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
