lineage	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Thermoanaerobacterales;s_Thermoanaerobacterales_Family_Iii._Incertae_Sedis	0	0.00000	0	0.00000	0	0.00000	52	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Mycobacteriaceae	0	0.00000	0	0.00000	0	0.00000	589	0.00012	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Pseudoalteromonadaceae;s_Pseudoalteromonas	1644	0.00040	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Alcaligenaceae;s_Bordetella	0	0.00000	0	0.00000	595	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Paenibacillaceae	140	0.00003	0	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Lachnospiraceae	2402	0.00058	213	0.00002	6067	0.00174	0	0.00000	12	0.00000	0	0.00000	206	0.00004
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Tenericutes;f_Mollicutes;g_Mycoplasmatales;s_Mycoplasmataceae	24	0.00001	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Enterococcaceae	32	0.00001	749	0.00008	141	0.00004	0	0.00000	90	0.00001	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Streptomycetales;s_Streptomycetaceae	26709	0.00647	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Synergistetes;o_Synergistia;f_Synergistales;g_Synergistaceae;s_Thermanaerovibrio	0	0.00000	0	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Enterobacterales;g_Enterobacteriaceae;s_Unclassified_Enterobacteriaceae	46	0.00001	0	0.00000	34	0.00001	227	0.00005	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhizobiales;g_Rhodobiaceae;s_Pyruvatibacter	31	0.00001	0	0.00000	96	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhodobacterales;g_Rhodobacteraceae;s_Labrenzia	33	0.00001	0	0.00000	92	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Tenericutes;f_Mollicutes;g_Mycoplasmatales;s_Mycoplasmataceae	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Corynebacteriaceae	70	0.00002	15	0.00000	0	0.00000	0	0.00000	0	0.00000	94	0.00057	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Xanthomonadales;g_Xanthomonadaceae;s_Xanthomonas	36	0.00001	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	111	0.00002
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Mycobacteriaceae	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Spirochaetes;o_Spirochaetia;f_Leptospirales;g_Leptospiraceae;s_Leptospira	18	0.00000	35	0.00000	73	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Spirochaetes;o_Spirochaetia;f_Spirochaetales;g_Borreliaceae;s_Borrelia	0	0.00000	0	0.00000	0	0.00000	0	0.00000	91	0.00001	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Staphylococcaceae	135	0.00003	104	0.00001	584	0.00017	0	0.00000	100	0.00001	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Bacillaceae	130	0.00003	41	0.00000	684	0.00020	97	0.00002	10	0.00000	0	0.00000	53	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Comamonadaceae;s_Comamonas	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Riboviria;c_Orthornavirae;o_Negarnaviricota;f_Polyploviricotina;g_Ellioviricetes;s_Bunyavirales	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Delta/Epsilon_Subdivisions;f_Epsilonproteobacteria;g_Campylobacterales;s_Campylobacteraceae	847	0.00021	0	0.00000	1006	0.00029	124	0.00002	15806	0.00236	112	0.00068	895	0.00017
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Carnobacteriaceae	110	0.00003	7488	0.00077	876	0.00025	57	0.00001	129	0.00002	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Lachnospiraceae	584	0.00014	0	0.00000	2252	0.00065	23	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Erysipelotrichia;g_Erysipelotrichales;s_Erysipelotrichaceae	538	0.00013	0	0.00000	551	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Pseudomonadales;g_Pseudomonadaceae;s_Entomomonas	120	0.00003	0	0.00000	61	0.00002	0	0.00000	12668	0.00189	0	0.00000	10	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Gammaproteobacteria_Incertae_Sedis;g_Sulfur-Oxidizing_Symbionts;s_Candidatus_Ruthia	101	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rickettsiales;g_Anaplasmataceae;s_Ehrlichia	74	0.00002	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Cyanobacteria/Melainabacteria_Group;f_Cyanobacteria;g_Synechococcales;s_Leptolyngbyaceae	0	0.00000	48	0.00000	0	0.00000	0	0.00000	39	0.00001	0	0.00000	16	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Bacteroidia;s_Bacteroidales	10	0.00000	0	0.00000	25	0.00001	0	0.00000	10	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Alteromonadaceae;s_Alteromonas	16	0.00000	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Clostridiaceae	1553	0.00038	28	0.00000	2170	0.00062	151	0.00003	34	0.00001	93	0.00057	30442	0.00580
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Nocardiaceae	197	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Cytophagia;s_Cytophagales	43	0.00001	0	0.00000	214	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Corynebacteriaceae	30	0.00001	86	0.00001	11	0.00000	687	0.00014	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Lachnospiraceae	106	0.00003	64	0.00001	1137	0.00033	37	0.00001	2429	0.00036	0	0.00000	2271	0.00043
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Streptomycetales;s_Streptomycetaceae	0	0.00000	0	0.00000	60	0.00002	452	0.00009	1004	0.00015	146	0.00089	30	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Alteromonadaceae;s_Paraglaciecola	46	0.00001	0	0.00000	148	0.00004	0	0.00000	0	0.00000	0	0.00000	71	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Shewanellaceae;s_Shewanella	0	0.00000	63	0.00001	0	0.00000	22	0.00000	0	0.00000	0	0.00000	220	0.00004
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	0	0.00000	0	0.00000	80	0.00002	101	0.00002	0	0.00000	0	0.00000	20	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	77	0.00002	0	0.00000	197	0.00006	0	0.00000	0	0.00000	0	0.00000	26	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhizobiales;g_Bradyrhizobiaceae;s_Bradyrhizobium	0	0.00000	65	0.00001	40	0.00001	0	0.00000	26	0.00000	0	0.00000	0	0.00000
r_Root;p_Varidnaviria;c_Bamfordvirae;o_Nucleocytoviricota;f_Megaviricetes;g_Imitervirales;s_Mimiviridae	0	0.00000	0	0.00000	12	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Cellvibrionales;g_Microbulbiferaceae;s_Microbulbifer	0	0.00000	0	0.00000	373	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Thermoanaerobacterales;s_Thermoanaerobacterales_Family_Iii._Incertae_Sedis	1971	0.00048	94	0.00001	3720	0.00107	96	0.00002	41	0.00001	0	0.00000	1764	0.00034
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Neisseriales;g_Neisseriaceae;s_Neisseria	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00020	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Christensenellaceae	49	0.00001	85	0.00001	745	0.00021	0	0.00000	14	0.00000	0	0.00000	62	0.00001
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Staphylococcaceae	29	0.00001	0	0.00000	189	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Vibrionales;g_Vibrionaceae;s_Vibrio	227	0.00005	0	0.00000	349	0.00010	0	0.00000	32	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Enterobacterales;g_Morganellaceae;s_Photorhabdus	76	0.00002	20	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Pseudomonadales;g_Moraxellaceae;s_Psychrobacter	60	0.00001	0	0.00000	135	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Oceanospirillales;g_Alcanivoracaceae;s_Alcanivorax	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Delta/Epsilon_Subdivisions;f_Epsilonproteobacteria;g_Campylobacterales;s_Campylobacteraceae	48	0.00001	20	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Nocardiaceae	0	0.00000	0	0.00000	143	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Streptomycetales;s_Streptomycetaceae	0	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Streptococcaceae	0	0.00000	0	0.00000	53	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Bacillaceae	0	0.00000	0	0.00000	186	0.00005	0	0.00000	40	0.00001	0	0.00000	162	0.00003
r_Root;p_Duplodnaviria;c_Heunggongvirae;o_Uroviricota;f_Caudoviricetes;g_Caudovirales;s_Siphoviridae	542	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Comamonadaceae;s_Acidovorax	0	0.00000	0	0.00000	19	0.00001	20	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Micrococcales;s_Microbacteriaceae	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	45	0.00001	0	0.00000	22	0.00001	0	0.00000	41	0.00001	0	0.00000	18	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Nitrospirae;o_Nitrospira;f_Nitrospirales;g_Nitrospiraceae;s_Nitrospira	0	0.00000	0	0.00000	86	0.00002	0	0.00000	43	0.00001	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Enterococcaceae	407	0.00010	0	0.00000	781	0.00022	164	0.00003	26	0.00000	0	0.00000	1428	0.00027
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Enterobacterales;g_Yersiniaceae;s_Rouxiella	0	0.00000	0	0.00000	76	0.00002	0	0.00000	38	0.00001	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Cyanobacteria/Melainabacteria_Group;f_Cyanobacteria;g_Nostocales;s_Nostocaceae	146	0.00004	0	0.00000	512	0.00015	0	0.00000	0	0.00000	20	0.00012	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Cellvibrionales;g_Cellvibrionaceae;s_Cellvibrio	0	0.00000	14	0.00000	874	0.00025	0	0.00000	0	0.00000	0	0.00000	41	0.00001
r_Root;p_Duplodnaviria;c_Heunggongvirae;o_Uroviricota;f_Caudoviricetes;g_Caudovirales;s_Siphoviridae	324	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Bacillaceae	13	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Delta/Epsilon_Subdivisions;f_Epsilonproteobacteria;g_Campylobacterales;s_Campylobacteraceae	424	0.00010	0	0.00000	3173	0.00091	0	0.00000	0	0.00000	0	0.00000	65	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Oxalobacteraceae;s_Collimonas	11	0.00000	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhizobiales;g_Bartonellaceae;s_Bartonella	0	0.00000	0	0.00000	0	0.00000	0	0.00000	130	0.00002	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fusobacteria;o_Fusobacteriia;f_Fusobacteriales;g_Leptotrichiaceae;s_Streptobacillus	99	0.00002	0	0.00000	209	0.00006	815	0.00016	10	0.00000	0	0.00000	23	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Alteromonadaceae;s_Saliniradius	0	0.00000	0	0.00000	35	0.00001	0	0.00000	0	0.00000	0	0.00000	67	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Burkholderiaceae;s_Limnobacter	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1849	0.00035
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Alicyclobacillaceae	14	0.00000	0	0.00000	108	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Lactobacillaceae	0	0.00000	0	0.00000	265	0.00008	0	0.00000	142	0.00002	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Nitrospirae;o_Nitrospira;f_Nitrospirales;g_Nitrospiraceae;s_Nitrospira	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Cyanobacteria/Melainabacteria_Group;f_Cyanobacteria;g_Oscillatoriophycideae;s_Chroococcales	45	0.00001	0	0.00000	97	0.00003	0	0.00000	109	0.00002	47	0.00029	18	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Corynebacteriaceae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	575	0.00011
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Pseudomonadales;g_Pseudomonadaceae;s_Pseudomonas	0	0.00000	0	0.00000	15	0.00000	0	0.00000	2765	0.00041	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Lactobacillales;s_Lactobacillaceae	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	191	0.00004
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Alicyclobacillaceae	75	0.00002	0	0.00000	69	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Thermoanaerobacterales;s_Thermoanaerobacterales_Family_Iii._Incertae_Sedis	61	0.00001	0	0.00000	1612	0.00046	29	0.00001	0	0.00000	166	0.00101	70	0.00001
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Clostridia;g_Clostridiales;s_Clostridiaceae	1562	0.00038	182	0.00002	7631	0.00219	625	0.00013	7413	0.00111	225	0.00137	2448	0.00047
r_Root;p_Duplodnaviria;c_Heunggongvirae;o_Uroviricota;f_Caudoviricetes;g_Caudovirales;s_Myoviridae	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Micrococcales;s_Microbacteriaceae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
r_Root;p_Monodnaviria;c_Shotokuvirae;o_Cressdnaviricota;f_Repensiviricetes;g_Geplafuvirales;s_Geminiviridae	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	25	0.00001	0	0.00000	128	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Corynebacteriales;s_Corynebacteriaceae	41	0.00001	0	0.00000	0	0.00000	91	0.00002	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Pasteurellales;g_Pasteurellaceae;s_Aggregatibacter	17	0.00000	0	0.00000	24	0.00001	13	0.00000	0	0.00000	0	0.00000	479	0.00009
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Enterobacterales;g_Yersiniaceae;s_Serratia	37	0.00001	10625	0.00109	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Vibrionales;g_Vibrionaceae;s_Photobacterium	22	0.00001	11	0.00000	109	0.00003	39	0.00001	80	0.00001	0	0.00000	90	0.00002
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	101	0.00002	42	0.00000	485	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Oceanospirillales;g_Halomonadaceae;s_Halotalea	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Vibrionales;g_Vibrionaceae;s_Vibrio	6130	0.00148	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	649	0.00016	0	0.00000	1983	0.00057	0	0.00000	0	0.00000	0	0.00000	38	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Betaproteobacteria;f_Burkholderiales;g_Oxalobacteraceae;s_Herbaspirillum	0	0.00000	109	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Fcb_Group;o_Bacteroidetes/Chlorobi_Group;f_Bacteroidetes;g_Flavobacteriia;s_Flavobacteriales	0	0.00000	0	0.00000	171	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Bacillaceae	393493	0.09526	0	0.00000	165	0.00005	341	0.00007	0	0.00000	0	0.00000	22	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Micrococcales;s_Kytococcaceae	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Streptomycetales;s_Streptomycetaceae	2152	0.00052	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhodospirillales;g_Rhodospirillaceae;s_Hypericibacter	17	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Micrococcales;s_Microbacteriaceae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	202	0.00004
r_Root;p_Bacteria;c_Proteobacteria;o_Oligoflexia;f_Bdellovibrionales;g_Bdellovibrionaceae;s_Bdellovibrio	236	0.00006	0	0.00000	376	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Spirochaetes;o_Spirochaetia;f_Spirochaetales;g_Borreliaceae;s_Borreliella	32	0.00001	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Alphaproteobacteria;f_Rhizobiales;g_Rhizobiaceae;s_Rhizobium/Agrobacterium_Group	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Cyanobacteria/Melainabacteria_Group;f_Cyanobacteria;g_Oscillatoriophycideae;s_Oscillatoriales	16	0.00000	31	0.00000	134	0.00004	0	0.00000	0	0.00000	29	0.00018	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Alteromonadales;g_Alteromonadaceae;s_Alteromonas	1473	0.00036	0	0.00000	160	0.00005	1737	0.00035	0	0.00000	0	0.00000	49	0.00001
r_Root;p_Bacteria;c_Proteobacteria;o_Delta/Epsilon_Subdivisions;f_Deltaproteobacteria;g_Desulfovibrionales;s_Desulfovibrionaceae	0	0.00000	0	0.00000	169	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Proteobacteria;o_Gammaproteobacteria;f_Legionellales;g_Legionellaceae;s_Legionella	287	0.00007	0	0.00000	233	0.00007	20	0.00000	444	0.00007	0	0.00000	54	0.00001
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Actinobacteria;f_Actinomycetia;g_Streptosporangiales;s_Thermomonosporaceae	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Paenibacillaceae	341	0.00008	0	0.00000	1535	0.00044	0	0.00000	22	0.00000	0	0.00000	617	0.00012
r_Root;p_Bacteria;c_Terrabacteria_Group;o_Firmicutes;f_Bacilli;g_Bacillales;s_Staphylococcaceae	197	0.00005	0	0.00000	339	0.00010	0	0.00000	15	0.00000	0	0.00000	13	0.00000
